steps,ep_rew_mean,success_rate
299008,3.2713502321428565,0.625
300032,2.557082979591837,0.46938775510204084
301056,3.0873249245283017,0.5849056603773585
302080,3.4238795357142826,0.6607142857142857
303104,2.573035163265306,0.46938775510204084
304128,3.375582105263156,0.6491228070175439
305152,2.8337312941176465,0.5294117647058824
306176,2.9284992075471696,0.5471698113207547
307200,3.085164603773586,0.5849056603773585
308224,2.448772468085107,0.44680851063829785
309248,2.7947879399999995,0.52
310272,3.005435490196079,0.5686274509803921
311296,2.875525115384616,0.5384615384615384
312320,2.87265178,0.54
313344,3.376174859649122,0.6491228070175439
314368,3.1946155892857138,0.6071428571428571
315392,3.4672957413793086,0.6724137931034483
316416,3.327461654545454,0.6363636363636364
317440,3.276652518518518,0.6296296296296297
318464,3.607692283333331,0.7
319488,3.173775396226414,0.6037735849056604
320512,3.3409133749999986,0.6428571428571429
321536,3.5836098983050833,0.6949152542372882
322560,3.172081679245284,0.6037735849056604
323584,3.6330412950819655,0.7049180327868853
324608,2.9697575384615384,0.5576923076923077
325632,2.92673043137255,0.5490196078431373
326656,3.321309763636362,0.6363636363636364
327680,3.652880576271185,0.711864406779661
328704,3.24463409090909,0.6181818181818182
329728,3.3144174181818165,0.6363636363636364
330752,3.3611478392857133,0.6428571428571429
331776,2.840438294117646,0.5294117647058824
332800,3.642369810344826,0.7068965517241379
333824,4.094498691176469,0.8088235294117647
334848,3.6278185344827563,0.7068965517241379
335872,3.58148922033898,0.6949152542372882
336896,3.4047739454545454,0.6545454545454545
337920,3.513792017857142,0.6785714285714286
338944,3.246350327272725,0.6181818181818182
339968,3.5383694736842095,0.6842105263157895
340992,3.511379357142856,0.6785714285714286
342016,3.2395125818181807,0.6181818181818182
343040,3.72678501612903,0.7258064516129032
344064,3.2789789464285706,0.625
345088,3.556876620689654,0.6896551724137931
346112,3.2146397777777764,0.6111111111111112
347136,3.7277703064516117,0.7258064516129032
348160,3.935631532258062,0.7741935483870968
349184,3.9387751774193536,0.7741935483870968
350208,4.003445454545454,0.7878787878787878
351232,3.5414186491228055,0.6842105263157895
352256,3.8871557301587276,0.7619047619047619
353280,3.813117158730157,0.746031746031746
354304,4.040981437499998,0.796875
355328,4.263730924242422,0.8484848484848485
356352,3.6830347833333326,0.7166666666666667
357376,3.798728741935481,0.7419354838709677
358400,3.5845335254237276,0.6949152542372882
359424,4.12506326153846,0.8153846153846154
360448,3.9066912499999975,0.765625
361472,3.818914539682537,0.746031746031746
362496,3.943419758064514,0.7741935483870968
363520,3.6113281999999978,0.7
364544,3.958321206349204,0.7777777777777778
365568,3.9369599032258042,0.7741935483870968
366592,3.335620431034482,0.6379310344827587
367616,4.388101652777774,0.875
368640,3.4422056440677946,0.6610169491525424
369664,3.6613222258064497,0.7096774193548387
370688,3.9891051230769214,0.7846153846153846
371712,4.37738322535211,0.8732394366197183
372736,4.0015021818181795,0.7878787878787878
373760,3.7029937868852425,0.7213114754098361
374784,3.6132971166666654,0.7
375808,4.137555696969697,0.8181818181818182
376832,4.137400848484847,0.8181818181818182
377856,4.239307565217388,0.8405797101449275
378880,3.8865776666666645,0.7619047619047619
379904,3.938955032258063,0.7741935483870968
380928,4.055776430769228,0.8
381952,3.9233076065573744,0.7704918032786885
382976,3.9884237076923053,0.7846153846153846
384000,3.817130813559322,0.7457627118644068
385024,3.542220666666665,0.6833333333333333
386048,4.381128211267604,0.8732394366197183
387072,4.199214651515151,0.8333333333333334
388096,3.908307968749998,0.765625
389120,3.9290635081967187,0.7704918032786885
390144,3.7417641694915247,0.7288135593220338
391168,3.779724229508194,0.7377049180327869
392192,3.7349787457627097,0.7288135593220338
