steps,task,ep_rew_mean,success
948224,driving,2.3222637,1.0
948224,aiming,0.8503372702702702,0.7837837837837838
950272,basketball,0.884977909090909,0.0
950272,driving,2.3329355333333335,1.0
950272,aiming,0.81099071875,0.71875
952320,basketball,0.8469192999999999,0.0
952320,driving,2.3342457999999997,1.0
952320,aiming,0.7193588799999999,0.52
954368,basketball,0.8384526666666667,0.0
954368,driving,2.2620670416666666,1.0
954368,aiming,0.7935167222222222,0.6666666666666666
956416,basketball,0.8550428857142857,0.0
956416,driving,2.2864389583333335,1.0
956416,aiming,0.7042281428571429,0.5428571428571428
958464,basketball,0.8592426363636363,0.0
958464,driving,2.2427832857142858,1.0
958464,aiming,0.784453046511628,0.6744186046511628
960512,basketball,0.8811011388888889,0.0
960512,driving,2.2718266923076924,1.0
960512,aiming,0.8247153055555555,0.75
962560,basketball,0.8234695625,0.0
962560,driving,2.3080385609756098,1.0
962560,aiming,0.7570806666666666,0.6190476190476191
964608,basketball,0.8488924642857143,0.0
964608,driving,2.2658781,1.0
964608,aiming,0.8089518787878787,0.696969696969697
966656,basketball,0.8766506153846154,0.0
966656,driving,2.3832792142857144,1.0
966656,aiming,0.8208443214285713,0.7142857142857143
968704,basketball,0.86024003125,0.0
968704,driving,2.41281808,1.0
968704,aiming,0.7512843428571429,0.6
970752,basketball,0.8970524062499999,0.0
970752,driving,2.1466905185185188,1.0
970752,aiming,0.797956465116279,0.6976744186046512
972800,basketball,0.8474375714285715,0.0
972800,driving,2.3970513461538463,1.0
972800,aiming,0.7376630645161291,0.5806451612903226
974848,basketball,0.82681152,0.0
974848,driving,2.301025740740741,1.0
974848,aiming,0.7674498055555555,0.6111111111111112
976896,basketball,0.9031848275862069,0.0
976896,driving,2.291327294117647,1.0
976896,aiming,0.8061912499999999,0.75
978944,basketball,0.8529656071428571,0.0
978944,driving,2.3095481612903224,1.0
978944,aiming,0.821531,0.75
980992,basketball,0.8193261071428571,0.0
980992,driving,2.318424454545455,1.0
980992,aiming,0.7596359130434783,0.6086956521739131
983040,basketball,0.8330909705882352,0.0
983040,driving,2.3198643333333333,1.0
983040,aiming,0.848614,0.8064516129032258
985088,basketball,0.8826700000000001,0.0
985088,driving,2.3028170857142856,1.0
985088,aiming,0.7691103870967742,0.6129032258064516
987136,basketball,0.8566715151515152,0.0
987136,driving,2.335950034482759,1.0
987136,aiming,0.8160813636363636,0.7575757575757576
989184,basketball,0.8283256842105263,0.0
989184,driving,2.3035436799999998,1.0
989184,aiming,0.799144,0.6896551724137931
991232,basketball,0.8715186538461539,0.0
991232,driving,2.32443096875,1.0
991232,aiming,0.8019688965517241,0.7241379310344828
993280,basketball,0.8774646571428572,0.0
993280,driving,2.356385034482759,1.0
993280,aiming,0.7123315185185185,0.5185185185185185
995328,basketball,0.8641584594594593,0.0
995328,driving,2.274780037037037,1.0
995328,aiming,0.782405064516129,0.6451612903225806
997376,basketball,0.8269166538461538,0.0
997376,driving,2.3089576666666667,1.0
997376,aiming,0.74430368,0.6
999424,basketball,0.8872555357142857,0.0
999424,driving,2.23276332,1.0
999424,aiming,0.736475953488372,0.5813953488372093
1001472,basketball,0.8734097777777777,0.0
1001472,driving,2.354651818181818,1.0
1001472,aiming,0.7759195333333333,0.6
