steps,task,ep_rew_mean,success
1128880,basketball,0.8889264857142853,0.0
1128880,driving,2.288489387096775,1.0
1128880,aiming,0.6269355185185188,0.5925925925925926
1130928,basketball,0.8516590399999999,0.0
1130928,driving,2.2934176999999996,1.0
1130928,aiming,0.722673294117647,0.7058823529411765
1132976,basketball,0.9023498888888888,0.0
1132976,driving,2.17795075,0.9642857142857143
1132976,aiming,0.6702311290322582,0.6451612903225806
1135024,basketball,0.8373674999999998,0.0
1135024,driving,2.2864413666666663,1.0
1135024,aiming,0.5990000666666667,0.5666666666666667
1137072,basketball,0.8523933199999999,0.0
1137072,driving,2.270965029411764,1.0
1137072,aiming,0.76457175,0.75
1139120,basketball,0.8161539333333333,0.0
1139120,driving,2.227096,1.0
1139120,aiming,0.7561323478260872,0.7391304347826086
1141168,basketball,0.8947288863636363,0.0
1141168,driving,2.2902419285714286,1.0
1141168,aiming,0.644371153846154,0.6153846153846154
1143216,basketball,0.8115285161290322,0.0
1143216,driving,2.2852540322580643,1.0
1143216,aiming,0.7266342592592594,0.7037037037037037
1145264,basketball,0.8437809090909089,0.0
1145264,driving,2.2803385,1.0
1145264,aiming,0.7073894000000002,0.6857142857142857
1147312,basketball,0.9072533448275861,0.0
1147312,driving,2.3936426764705883,1.0
1147312,aiming,0.7577007037037037,0.7407407407407407
1149360,basketball,0.888101212121212,0.0
1149360,driving,2.3114437499999996,1.0
1149360,aiming,0.611388090909091,0.5757575757575758
1151408,basketball,0.8843653636363635,0.0
1151408,driving,2.2454935000000003,1.0
1151408,aiming,0.6607645263157894,0.631578947368421
1153456,basketball,0.8589055384615384,0.0
1153456,driving,2.089496807692308,0.9615384615384616
1153456,aiming,0.5790467916666667,0.5416666666666666
1155504,basketball,0.8297288461538462,0.0
1155504,driving,2.2568163428571437,1.0
1155504,aiming,0.6640694545454546,0.6363636363636364
1157552,basketball,0.84107392,0.0
1157552,driving,2.09771352631579,0.9473684210526315
1157552,aiming,0.7249675681818183,0.7045454545454546
1159600,basketball,0.8963431562499998,0.0
1159600,driving,2.2389368333333333,1.0
1159600,aiming,0.6685872142857144,0.6428571428571429
1161648,basketball,0.9451666666666666,0.0
1161648,driving,2.2383975555555558,1.0
1161648,aiming,0.6934642222222223,0.6666666666666666
1163696,basketball,0.839690972222222,0.0
1163696,driving,2.1445646296296297,1.0
1163696,aiming,0.7238361111111111,0.7037037037037037
1165744,basketball,0.8076866086956522,0.0
1165744,driving,2.3264239090909093,1.0
1165744,aiming,0.7205745333333334,0.7
1167792,basketball,0.9028791538461538,0.0
1167792,driving,2.3009464,1.0
1167792,aiming,0.7381137812500002,0.71875
1169840,basketball,0.897065303030303,0.0
1169840,driving,2.2950967931034483,1.0
1169840,aiming,0.7026596129032258,0.6774193548387096
1171888,basketball,0.8471614857142853,0.0
1171888,driving,2.36926388,1.0
1171888,aiming,0.7069842857142858,0.6857142857142857
1173936,basketball,0.8919672857142855,0.0
1173936,driving,2.2121268620689656,1.0
1173936,aiming,0.5292352972972975,0.4864864864864865
1175984,basketball,0.8425159999999999,0.0
1175984,driving,2.297126432432432,1.0
1175984,aiming,0.7741324761904762,0.7619047619047619
1178032,basketball,0.8970649090909089,0.0
1178032,driving,2.239244740740741,1.0
1178032,aiming,0.6163330277777779,0.5833333333333334
1180080,basketball,0.8449603000000001,0.0
1180080,driving,2.251673962962963,1.0
1180080,aiming,0.6813948285714285,0.6571428571428571
1182128,basketball,0.853554448275862,0.0
